customer_key,customer_number,customer_name,age,customer_segment,last_order_date,recency,total_orders,total_sales,Avg_order_value,Avg_monthly_spends,total_quantity,total_products,lifespan
17610,AW00028609,Jose Harris,64,NEW,2013-10-16,150,1,64,64,64,3,3,0
17611,AW00028610,Jacqueline Bailey,64,NEW,2013-10-11,150,1,9,9,9,1,1,0
17612,AW00028611,Christian Alexander,64,NEW,2013-03-16,157,1,9,9,9,1,1,0
17613,AW00028612,Gabriel Roberts,64,NEW,2013-06-13,154,1,9,9,9,1,1,0
17614,AW00028613,James Campbell,65,NEW,2013-11-25,149,1,9,9,9,1,1,0
17615,AW00028614,Luis Jenkins,64,NEW,2013-05-15,155,1,9,9,9,1,1,0
17616,AW00028615,Jonathan Flores,53,NEW,2013-05-03,155,1,9,9,9,1,1,0
17617,AW00028616,Sarah Harris,52,NEW,2013-12-03,148,1,120,120,120,1,1,0
17618,AW00028617,Noah Davis,64,NEW,2013-12-17,148,1,179,179,179,3,3,0
17619,AW00028618,Katelyn Bailey,57,NEW,2011-05-24,179,1,3578,3578,3578,1,1,0
17620,AW00028619,Brianna Bailey,63,NEW,2011-05-14,179,1,3578,3578,3578,1,1,0
17621,AW00028620,Cole Richardson,57,NEW,2011-08-11,176,1,3578,3578,3578,1,1,0
17622,AW00028621,Kristen Liu,57,NEW,2011-05-16,179,1,3578,3578,3578,1,1,0
17623,AW00028622,Julia Cooper,51,NEW,2013-08-15,152,1,88,88,88,4,4,0
17624,AW00028623,Marcus Turner,57,NEW,2013-03-22,157,1,27,27,27,2,2,0
17625,AW00028624,Carson Jenkins,62,NEW,2011-08-17,176,1,3578,3578,3578,1,1,0
17626,AW00028625,Logan Griffin,62,NEW,2011-05-27,179,1,3578,3578,3578,1,1,0
17627,AW00028626,Bailey Hernandez,45,NEW,2011-08-26,176,1,3578,3578,3578,1,1,0
17628,AW00028627,Edward Collins,62,NEW,2011-05-04,179,1,3578,3578,3578,1,1,0
17629,AW00028628,Courtney Phillips,62,NEW,2011-05-08,179,1,3578,3578,3578,1,1,0
17630,AW00028629,Cynthia Madan,61,NEW,2011-05-11,179,1,3578,3578,3578,1,1,0
17631,AW00028630,Jack Zimmerman,56,NEW,2011-08-02,176,1,3578,3578,3578,1,1,0
17632,AW00028631,Isaiah Phillips,48,NEW,2013-02-10,158,1,144,144,144,3,3,0
17633,AW00028632,Kathryn Nath,47,NEW,2013-05-04,155,1,75,75,75,2,2,0
17634,AW00028633,Christina Howard,47,NEW,2013-04-27,156,1,188,188,188,3,3,0
17635,AW00028634,Nathan Mitchell,48,NEW,2014-01-23,147,1,127,127,127,5,5,0
17636,AW00028635,Levi Gonzalez,42,NEW,2011-05-17,179,1,3578,3578,3578,1,1,0
17637,AW00028636,Victoria Bryant,48,NEW,2013-12-26,148,1,79,79,79,3,3,0
17638,AW00028637,Brandon Lee,48,NEW,2013-09-24,151,1,31,31,31,3,3,0
17639,AW00028638,Alexandra Thompson,48,NEW,2013-04-07,156,1,38,38,38,3,3,0
17640,AW00028639,Jacqueline Morgan,47,NEW,2013-06-26,154,1,190,190,190,4,4,0
17641,AW00028640,Bryce Cook,49,NEW,2013-07-23,153,1,70,70,70,1,1,0
17642,AW00028641,Brittany Butler,44,NEW,2013-09-08,151,1,84,84,84,3,3,0
17643,AW00028642,Lauren Ward,49,NEW,2013-06-13,154,1,27,27,27,2,2,0
17644,AW00028643,Xavier Gray,44,NEW,2011-05-19,179,1,3578,3578,3578,1,1,0
17645,AW00028644,Martha Chow,44,NEW,2011-05-12,179,1,3578,3578,3578,1,1,0
17646,AW00028645,Martin Fernandez,50,NEW,2011-05-05,179,1,3578,3578,3578,1,1,0
17647,AW00028646,Alexis Moore,49,NEW,2011-08-20,176,1,3578,3578,3578,1,1,0
17648,AW00028647,Hannah Foster,43,NEW,2011-08-20,176,1,3578,3578,3578,1,1,0
17649,AW00028648,Dylan Harris,49,NEW,2011-08-01,176,1,3578,3578,3578,1,1,0
17650,AW00028649,Nathan Martinez,48,NEW,2011-05-24,179,1,3578,3578,3578,1,1,0
17651,AW00028650,Jessica Clark,51,NEW,2011-05-08,179,1,3578,3578,3578,1,1,0
17652,AW00028651,Lauren Brown,51,NEW,2011-05-12,179,1,3578,3578,3578,1,1,0
17653,AW00028652,Mariah Murphy,51,NEW,2011-09-09,175,1,3578,3578,3578,1,1,0
17654,AW00028653,Grace Williams,50,NEW,2011-05-02,179,1,3578,3578,3578,1,1,0
17655,AW00028654,Miguel Nelson,50,NEW,2011-05-08,179,1,3578,3578,3578,1,1,0
17656,AW00028655,Devin Smith,51,NEW,2011-05-08,179,1,3578,3578,3578,1,1,0
17657,AW00028656,Lucas Murphy,52,NEW,2011-08-29,176,1,3578,3578,3578,1,1,0
17658,AW00028657,Ryan Hayes,51,NEW,2011-05-26,179,1,3578,3578,3578,1,1,0
17659,AW00028658,Jasmine Bailey,52,NEW,2011-05-10,179,1,3578,3578,3578,1,1,0
17660,AW00028659,Vanessa Simmons,52,NEW,2012-01-24,171,1,2443,2443,2443,1,1,0
17661,AW00028660,Justin Anderson,49,NEW,2011-05-01,179,1,3578,3578,3578,1,1,0
17662,AW00028661,Dalton Ward,44,NEW,2011-05-29,179,1,3578,3578,3578,1,1,0
17663,AW00028662,Isaiah Murphy,49,REGULAR,2013-07-09,153,2,4827,2413,2413,4,4,26
17664,AW00028663,Marcus Coleman,52,NEW,2012-01-03,171,1,2443,2443,2443,1,1,0
17665,AW00028664,Ashlee Sharma,52,REGULAR,2013-10-10,150,2,4793,2396,2396,2,2,29
17666,AW00028665,Donna Anand,47,REGULAR,2013-11-24,149,2,4852,2426,2426,4,4,30
17667,AW00028666,Kelvin Zhu,47,REGULAR,2013-12-17,148,2,4822,2411,2411,3,3,31
17668,AW00028667,Devin Williams,52,REGULAR,2013-01-10,159,2,4370,2185,2185,3,3,20
17669,AW00028668,Jeremy Parker,53,NEW,2013-03-23,157,1,79,79,79,2,2,0
17670,AW00028669,Jordan Carter,50,NEW,2012-01-23,171,1,2182,2182,2182,1,1,0
17671,AW00028670,Julia Gonzales,45,NEW,2011-05-21,179,1,3578,3578,3578,1,1,0
17672,AW00028671,Gabrielle Russell,45,REGULAR,2013-01-18,159,2,4320,2160,2160,2,2,20
17673,AW00028672,Blake Johnson,45,REGULAR,2013-01-10,159,2,4355,2177,2177,3,3,20
17674,AW00028673,Arianna Reed,45,REGULAR,2013-02-09,158,2,4379,2189,2189,4,4,21
17675,AW00028674,Nathan Yang,50,REGULAR,2013-02-21,158,2,4429,2214,2214,5,5,21
17676,AW00028675,Angel Mitchell,53,NEW,2011-05-08,179,1,3578,3578,3578,1,1,0
17677,AW00028676,Alex Bailey,53,NEW,2011-05-21,179,1,3578,3578,3578,1,1,0
17678,AW00028677,Damien Tang,49,NEW,2014-01-12,147,1,49,49,49,3,3,0
17679,AW00028678,Ben Adams,55,REGULAR,2013-02-11,158,2,4337,2168,2168,4,4,21
17680,AW00028679,Julian Bryant,55,NEW,2013-12-13,148,1,27,27,27,2,2,0
17681,AW00028680,Hannah Brown,54,NEW,2013-10-24,150,1,31,31,31,3,3,0
17682,AW00028681,Victoria Johnson,55,NEW,2013-11-03,149,1,25,25,25,1,1,0
17683,AW00028682,Cassidy Perry,43,NEW,2013-03-17,157,1,64,64,64,3,3,0
17684,AW00028683,Mallory Munoz,45,NEW,2012-03-13,169,1,2049,2049,2049,1,1,0
17685,AW00028684,Kristi Saunders,50,NEW,2013-09-02,151,1,777,777,777,2,2,0
17686,AW00028685,Marshall Zhu,45,NEW,2012-03-02,169,1,2049,2049,2049,1,1,0
17687,AW00028686,Sheena Jai,51,NEW,2013-09-18,151,1,800,800,800,5,5,0
17688,AW00028687,Javier Gutierrez,45,NEW,2013-07-09,153,1,29,29,29,1,1,0
17689,AW00028688,Margaret Ye,50,NEW,2013-10-01,150,1,901,901,901,2,2,0
17690,AW00028689,Kelvin Zhang,52,NEW,2012-04-19,168,1,2049,2049,2049,1,1,0
17691,AW00028690,Cory Chandra,51,NEW,2012-04-28,168,1,2049,2049,2049,1,1,0
17692,AW00028691,Alejandro Andersen,50,NEW,2013-10-03,150,1,777,777,777,2,2,0
17693,AW00028692,Kristi Rowe,45,NEW,2013-12-10,148,1,540,540,540,1,1,0
17694,AW00028693,Tamara Chande,51,NEW,2013-12-14,148,1,575,575,575,2,2,0
17695,AW00028694,Larry Suarez,50,NEW,2013-01-15,159,1,2393,2393,2393,2,2,0
17696,AW00028695,Mario Raji,50,NEW,2013-07-14,153,1,2419,2419,2419,2,2,0
17697,AW00028696,Robin Navarro,50,NEW,2013-08-07,152,1,2428,2428,2428,3,3,0
17698,AW00028697,Raquel Gutierrez,51,NEW,2013-08-28,152,1,2452,2452,2452,4,4,0
17699,AW00028698,Kristina Madan,52,NEW,2013-10-06,150,1,765,765,765,4,4,0
17700,AW00028699,Leah Lu,40,NEW,2013-09-30,151,1,777,777,777,2,2,0
17701,AW00028700,Summer Garcia,52,NEW,2013-10-29,150,1,1170,1170,1170,2,2,0
17702,AW00028701,Felicia Gill,46,NEW,2013-10-30,150,1,1155,1155,1155,2,2,0
17703,AW00028702,Danny Martin,40,NEW,2013-11-18,149,1,1193,1193,1193,5,5,0
17704,AW00028703,Felicia Suarez,52,NEW,2013-09-09,151,1,2419,2419,2419,2,2,0
17705,AW00028704,Roy Ruiz,52,NEW,2013-08-29,152,1,2419,2419,2419,2,2,0
17706,AW00028705,Ashley Powell,69,NEW,2013-10-02,150,1,777,777,777,2,2,0
17707,AW00028706,Reginald Ashe,68,NEW,2013-10-17,150,1,773,773,773,3,3,0
17708,AW00028707,Sharon Raje,64,NEW,2012-04-14,168,1,2071,2071,2071,1,1,0
17709,AW00028708,Darryl Sun,64,NEW,2012-04-07,168,1,2071,2071,2071,1,1,0
17710,AW00028709,Stefanie Gonzalez,69,NEW,2013-03-03,157,1,2419,2419,2419,2,2,0
17711,AW00028710,Tyrone Vazquez,67,NEW,2013-08-02,152,1,34,34,34,2,2,0
17712,AW00028711,Rebekah Torres,52,NEW,2012-04-04,168,1,2071,2071,2071,1,1,0
17713,AW00028712,Gregory Goel,52,NEW,2013-04-12,156,1,2393,2393,2393,2,2,0
17714,AW00028713,Franklin Nath,47,REGULAR,2013-12-13,148,2,3204,1602,1602,3,3,20
17715,AW00028714,Arturo Gao,55,NEW,2013-02-25,158,1,2433,2433,2433,4,4,0
17716,AW00028715,Maria Foster,55,NEW,2013-07-18,153,1,589,589,589,4,4,0
17717,AW00028716,Darren Garcia,50,NEW,2013-08-20,152,1,29,29,29,2,2,0
17718,AW00028717,Calvin Anand,55,NEW,2013-04-30,156,1,29,29,29,2,2,0
17719,AW00028718,Cassandra Raman,56,NEW,2013-08-26,152,1,68,68,68,3,3,0
17720,AW00028719,Neil Vazquez,53,NEW,2013-02-04,158,1,2384,2384,2384,1,1,0
17721,AW00028720,Candice Liu,45,NEW,2013-02-02,158,1,2419,2419,2419,2,2,0
17722,AW00028721,Jaclyn Lin,51,NEW,2013-10-30,150,1,40,40,40,2,2,0
17723,AW00028722,Carmen Stone,47,NEW,2013-07-24,153,1,120,120,120,2,2,0
17724,AW00028723,Ryan Yang,47,NEW,2013-04-04,156,1,2419,2419,2419,2,2,0
17725,AW00028724,Marvin Navarro,46,NEW,2012-04-23,168,1,2049,2049,2049,1,1,0
17726,AW00028725,Edward Jenkins,46,NEW,2013-04-26,156,1,79,79,79,2,2,0
17727,AW00028726,Kelli Liang,41,NEW,2013-11-24,149,1,778,778,778,4,4,0
17728,AW00028727,Brett Madan,40,NEW,2012-05-28,167,1,2071,2071,2071,1,1,0
17729,AW00028728,Dylan Long,41,NEW,2012-06-17,166,1,2049,2049,2049,1,1,0
17730,AW00028729,Heather Sun,40,NEW,2013-04-07,156,1,2452,2452,2452,4,4,0
17731,AW00028730,Nicole Robinson,41,NEW,2013-02-03,158,1,23,23,23,2,2,0
17732,AW00028731,Jermaine Subram,47,NEW,2013-04-21,156,1,2452,2452,2452,4,4,0
17733,AW00028732,Bianca Yang,47,NEW,2013-09-22,151,1,2419,2419,2419,2,2,0
17734,AW00028733,Diana Ramos,46,NEW,2013-09-12,151,1,2407,2407,2407,4,4,0
17735,AW00028734,Briana Moreno,41,NEW,2013-09-29,151,1,2419,2419,2419,2,2,0
17736,AW00028735,Kimberly Morgan,42,NEW,2013-05-08,155,1,2420,2420,2420,4,4,0
17737,AW00028736,Paula Navarro,48,NEW,2012-06-28,166,1,2071,2071,2071,1,1,0
17738,AW00028737,Eugene Lin,49,NEW,2013-02-13,158,1,70,70,70,1,1,0
17739,AW00028738,Lori Romero,43,NEW,2013-08-26,152,1,60,60,60,3,3,0
17740,AW00028739,Mya Perry,48,NEW,2012-06-16,166,1,2049,2049,2049,1,1,0
17741,AW00028740,Alisha Alan,48,REGULAR,2013-11-29,149,2,3191,1595,1595,2,2,17
17742,AW00028741,Bruce Dominguez,47,NEW,2013-12-15,148,1,1169,1169,1169,4,4,0
17743,AW00028742,Erick Vance,48,NEW,2013-09-30,151,1,2428,2428,2428,3,3,0
17744,AW00028743,Kelly Wood,106,NEW,2013-10-07,150,1,79,79,79,2,2,0
17745,AW00028744,Jenny Xu,48,NEW,2013-11-01,149,1,776,776,776,3,3,0
17746,AW00028745,Geoffrey Rana,44,NEW,2013-11-25,149,1,27,27,27,3,3,0
17747,AW00028746,Juan Ruiz,49,NEW,2013-04-08,156,1,23,23,23,2,2,0
17748,AW00028747,Arthur Gonzalez,50,NEW,2013-05-24,155,1,2398,2398,2398,3,3,0
17749,AW00028748,Kelly Washington,49,NEW,2013-07-15,153,1,23,23,23,2,2,0
17750,AW00028749,Franklin Zhou,43,NEW,2012-06-22,166,1,2049,2049,2049,1,1,0
17751,AW00028750,Andy Romero,48,REGULAR,2013-12-23,148,2,3213,1606,1606,4,4,18
17752,AW00028751,Joe Belson,43,REGULAR,2013-12-21,148,2,3240,1620,1620,5,5,18
17753,AW00028752,Andre Subram,48,NEW,2013-12-13,148,1,1155,1155,1155,2,2,0
17754,AW00028753,Kristine Carlson,49,NEW,2013-02-26,158,1,23,23,23,2,2,0
17755,AW00028754,Chad Nara,44,NEW,2013-07-31,153,1,69,69,69,3,3,0
17756,AW00028755,Raymond Gonzalez,44,NEW,2013-06-11,154,1,2407,2407,2407,4,4,0
17757,AW00028756,Stacey Hee,51,REGULAR,2013-12-03,148,2,3218,1609,1609,5,5,18
17758,AW00028757,Ronald Rodriguez,49,NEW,2013-01-23,159,2,2611,1305,1305,2,2,7
17759,AW00028758,Troy Rodriguez,49,NEW,2013-01-05,159,2,2603,1301,1301,4,4,7
17760,AW00028759,Melissa Rivera,50,NEW,2013-12-27,148,1,70,70,70,3,3,0
17761,AW00028760,Lucas Hall,45,NEW,2013-12-07,148,1,29,29,29,2,2,0
17762,AW00028761,Robert Campbell,45,NEW,2011-05-05,179,1,3578,3578,3578,1,1,0
17763,AW00028762,Aaron Henderson,46,NEW,2014-01-02,147,1,27,27,27,2,2,0
17764,AW00028763,Mohamed Pal,46,NEW,2011-05-16,179,1,3578,3578,3578,1,1,0
17765,AW00028764,Frank Rubio,47,NEW,2013-02-08,158,1,27,27,27,2,2,0
17766,AW00028765,Abigail Gonzales,47,NEW,2011-05-11,179,1,3578,3578,3578,1,1,0
17767,AW00028766,Joe Alonso,40,NEW,2012-01-05,171,1,2443,2443,2443,1,1,0
17768,AW00028767,Gilbert Hu,45,NEW,2013-05-26,155,1,70,70,70,1,1,0
17769,AW00028768,Emmanuel Rodriguez,54,NEW,2013-11-01,149,1,5,5,5,1,1,0
17770,AW00028769,Brianna Foster,54,REGULAR,2013-02-12,158,2,4329,2164,2164,3,3,21
17771,AW00028770,Sebastian James,55,REGULAR,2013-02-18,158,2,4355,2177,2177,3,3,21
17772,AW00028771,Katherine Russell,66,NEW,2013-12-26,148,1,70,70,70,1,1,0
17773,AW00028772,Eric Hughes,61,NEW,2011-05-07,179,1,3578,3578,3578,1,1,0
17774,AW00028773,Gerald Malhotra,61,NEW,2013-06-25,154,1,128,128,128,2,2,0
17775,AW00028774,Latasha Rowe,50,NEW,2011-05-07,179,1,3578,3578,3578,1,1,0
17776,AW00028775,Morgan Anderson,67,NEW,2011-05-15,179,1,3578,3578,3578,1,1,0
17777,AW00028776,Abigail Morris,60,NEW,2013-07-15,153,1,2,2,2,1,1,0
17778,AW00028777,Brittany Wood,66,NEW,2013-11-24,149,1,54,54,54,1,1,0
17779,AW00028778,Maurice Sharma,60,NEW,2011-08-02,176,1,3578,3578,3578,1,1,0
17780,AW00028779,Morgan Reed,66,NEW,2013-09-24,151,1,24,24,24,3,3,0
17781,AW00028780,Melissa Griffin,65,NEW,2013-06-13,154,1,8,8,8,1,1,0
17782,AW00028781,Alex Collins,65,NEW,2013-08-05,152,1,2,2,2,1,1,0
17783,AW00028782,Cody Howard,65,NEW,2014-01-22,147,1,54,54,54,1,1,0
17784,AW00028783,Makayla Rivera,63,NEW,2013-04-28,156,1,35,35,35,1,1,0
17785,AW00028784,Briana Gomez,52,NEW,2013-12-21,148,1,44,44,44,2,2,0
17786,AW00028785,Jose Foster,63,NEW,2013-06-21,154,1,35,35,35,1,1,0
17787,AW00028786,Erick Prasad,58,NEW,2013-05-27,155,1,128,128,128,2,2,0
17788,AW00028787,Gabrielle Wood,64,NEW,2013-09-26,151,1,14,14,14,2,2,0
17789,AW00028788,Dominique Martinez,63,NEW,2013-01-28,159,1,9,9,9,1,1,0
17790,AW00028789,Elijah Zhang,64,NEW,2014-01-28,147,1,8,8,8,1,1,0
17791,AW00028790,Seth Howard,62,NEW,2011-05-04,179,1,3578,3578,3578,1,1,0
17792,AW00028791,Richard Johnston,62,NEW,2013-02-26,158,1,31,31,31,3,3,0
17793,AW00028792,Henry Stone,63,NEW,2011-05-06,179,1,3578,3578,3578,1,1,0
17794,AW00028793,Alexander Jackson,63,NEW,2013-02-21,158,1,25,25,25,1,1,0
17795,AW00028794,Juan Cooper,61,NEW,2011-05-04,179,1,3578,3578,3578,1,1,0
17796,AW00028795,Jesse Allen,56,NEW,2011-05-16,179,1,3578,3578,3578,1,1,0
17797,AW00028796,Cameron Coleman,61,NEW,2013-04-02,156,1,64,64,64,3,3,0
17798,AW00028797,Alexandra Wood,61,NEW,2011-05-19,179,1,3578,3578,3578,1,1,0
17799,AW00028798,Timothy Phillips,56,NEW,2012-02-24,170,1,2443,2443,2443,1,1,0
17800,AW00028799,Amber Nelson,62,NEW,2011-05-19,179,1,3578,3578,3578,1,1,0
17801,AW00028800,Mason Sanchez,62,NEW,2013-11-07,149,1,25,25,25,1,1,0
17802,AW00028801,Katelyn Hall,48,NEW,2013-06-25,154,1,27,27,27,2,2,0
17803,AW00028802,Allison Nelson,43,NEW,2012-02-01,170,1,2443,2443,2443,1,1,0
17804,AW00028803,Gabriella Edwards,49,NEW,2013-04-27,156,1,27,27,27,2,2,0
17805,AW00028804,Wyatt Allen,48,NEW,2011-06-04,178,1,3578,3578,3578,1,1,0
17806,AW00028805,Marissa Bennett,48,NEW,2011-06-25,178,1,3578,3578,3578,1,1,0
17807,AW00028806,Randall Hernandez,47,NEW,2013-03-21,157,1,64,64,64,3,3,0
17808,AW00028807,Maria Cox,47,NEW,2011-06-10,178,1,3578,3578,3578,1,1,0
17809,AW00028808,Trinity Watson,47,NEW,2013-06-30,154,1,25,25,25,1,1,0
17810,AW00028809,Isaac Cooper,42,NEW,2013-04-05,156,1,25,25,25,1,1,0
17811,AW00028810,Kaylee Blue,48,NEW,2013-02-21,158,1,79,79,79,2,2,0
17812,AW00028811,Caleb Phillips,48,NEW,2013-08-11,152,1,64,64,64,3,3,0
17813,AW00028812,Brianna Watson,48,NEW,2013-08-14,152,1,25,25,25,1,1,0
17814,AW00028813,Cameron Washington,49,NEW,2013-03-13,157,1,38,38,38,3,3,0
17815,AW00028814,Anna Butler,50,NEW,2013-11-26,149,1,31,31,31,3,3,0
17816,AW00028815,Lauren James,44,NEW,2013-11-18,149,1,31,31,31,3,3,0
17817,AW00028816,Jessica Cox,49,NEW,2013-08-21,152,1,27,27,27,2,2,0
17818,AW00028817,James Lee,49,NEW,2013-02-21,158,1,70,70,70,1,1,0
17819,AW00028818,Dwayne Hernandez,49,NEW,2012-02-12,170,1,2182,2182,2182,1,1,0
17820,AW00028819,Grace Bennett,48,NEW,2012-02-03,170,1,2182,2182,2182,1,1,0
17821,AW00028820,Naomi Alvarez,48,NEW,2011-06-21,178,1,3578,3578,3578,1,1,0
17822,AW00028821,Blake Jackson,48,NEW,2011-06-11,178,1,3578,3578,3578,1,1,0
17823,AW00028822,Amanda Alexander,48,NEW,2011-06-30,178,1,3578,3578,3578,1,1,0
17824,AW00028823,Xavier Brown,48,NEW,2011-06-22,178,1,3578,3578,3578,1,1,0
17825,AW00028824,Brandon Gonzales,48,NEW,2011-06-22,178,1,3578,3578,3578,1,1,0
17826,AW00028825,Caleb Hernandez,48,NEW,2011-06-05,178,1,3578,3578,3578,1,1,0
17827,AW00028826,Jack Sharma,48,NEW,2011-06-28,178,1,3578,3578,3578,1,1,0
17828,AW00028827,Joshua Robinson,43,NEW,2011-06-02,178,1,3578,3578,3578,1,1,0
17829,AW00028828,Andrea Murphy,48,REGULAR,2013-03-16,157,2,4329,2164,2164,3,3,21
17830,AW00028829,Robert Bryant,51,NEW,2011-05-31,179,1,3578,3578,3578,1,1,0
17831,AW00028830,Matthew Smith,51,NEW,2011-06-16,178,1,3578,3578,3578,1,1,0
17832,AW00028831,Elizabeth Harris,51,NEW,2011-06-20,178,1,3578,3578,3578,1,1,0
17833,AW00028832,Joseph Rodriguez,51,NEW,2012-02-04,170,1,2182,2182,2182,1,1,0
17834,AW00028833,Abigail Harris,51,NEW,2011-06-10,178,1,3578,3578,3578,1,1,0
17835,AW00028834,Natalie Hill,52,NEW,2012-02-17,170,1,2443,2443,2443,1,1,0
17836,AW00028835,Elijah Phillips,52,NEW,2011-06-19,178,1,3578,3578,3578,1,1,0
17837,AW00028836,Lauren Cook,49,NEW,2012-02-15,170,1,2443,2443,2443,1,1,0
17838,AW00028837,Victoria Rodriguez,49,NEW,2012-02-09,170,1,2182,2182,2182,1,1,0
17839,AW00028838,Jasmine Ross,49,NEW,2011-06-11,178,1,3578,3578,3578,1,1,0
17840,AW00028839,Connor Parker,44,NEW,2011-06-30,178,1,3578,3578,3578,1,1,0
17841,AW00028840,Valerie Harrison,49,REGULAR,2013-03-02,157,2,4398,2199,2199,4,4,21
17842,AW00028841,Samuel Gonzales,49,REGULAR,2013-03-17,157,2,4334,2167,2167,4,4,21
17843,AW00028842,Nicole Bailey,50,REGULAR,2013-03-12,157,2,4393,2196,2196,6,6,21
17844,AW00028843,Chloe Price,52,NEW,2011-06-19,178,1,3578,3578,3578,1,1,0
17845,AW00028844,Emma Rivera,47,REGULAR,2013-03-23,157,2,4337,2168,2168,4,4,21
17846,AW00028845,Kaitlyn Simmons,52,REGULAR,2013-04-28,156,2,4320,2160,2160,2,2,22
17847,AW00028846,Cynthia Lopez,52,REGULAR,2013-03-30,157,2,4320,2160,2160,2,2,21
17848,AW00028847,Carly Xu,53,REGULAR,2013-04-12,156,2,4355,2177,2177,3,3,22
17849,AW00028848,Justin Butler,48,NEW,2012-02-11,170,1,2182,2182,2182,1,1,0
17850,AW00028849,Garrett Murphy,48,NEW,2011-06-17,178,1,3578,3578,3578,1,1,0
17851,AW00028850,Nelson Hernandez,45,NEW,2012-02-03,170,1,2443,2443,2443,1,1,0
17852,AW00028851,Miguel Mitchell,51,NEW,2011-06-18,178,1,3578,3578,3578,1,1,0
17853,AW00028852,Mariah Watson,50,NEW,2011-06-08,178,1,3578,3578,3578,1,1,0
17854,AW00028853,Miguel Davis,50,NEW,2011-06-02,178,1,3578,3578,3578,1,1,0
17855,AW00028854,Morgan Walker,45,REGULAR,2013-05-08,155,2,4355,2177,2177,3,3,23
17856,AW00028855,Alexandra Perez,53,NEW,2013-07-15,153,1,103,103,103,4,4,0
17857,AW00028856,Luke Wang,54,NEW,2011-06-12,178,1,3578,3578,3578,1,1,0
17858,AW00028857,Matthew Johnson,54,NEW,2011-06-05,178,1,3578,3578,3578,1,1,0
17859,AW00028858,Aidan Hughes,49,NEW,2013-06-07,154,1,13,13,13,2,2,0
17860,AW00028859,Micah Cai,54,REGULAR,2013-05-29,155,2,4355,2177,2177,3,3,23
17861,AW00028860,Ian Anderson,49,NEW,2013-05-15,155,1,29,29,29,2,2,0
17862,AW00028861,Alexandra Walker,44,NEW,2013-10-15,150,1,29,29,29,2,2,0
17863,AW00028862,Catherine Ramirez,45,NEW,2013-02-25,158,1,25,25,25,1,1,0
17864,AW00028863,Allison Bell,44,NEW,2014-01-05,147,1,64,64,64,3,3,0
17865,AW00028864,Natalie Murphy,45,NEW,2013-09-25,151,1,29,29,29,2,2,0
17866,AW00028865,Alex Reed,47,NEW,2013-06-14,154,1,31,31,31,3,3,0
17867,AW00028866,Aaron Adams,47,NEW,2013-04-28,156,1,118,118,118,4,4,0
17868,AW00028867,Natalie Martinez,47,NEW,2013-06-27,154,1,64,64,64,3,3,0
17869,AW00028868,Jason Chen,47,NEW,2013-12-24,148,1,29,29,29,2,2,0
17870,AW00028869,Isabella Howard,43,REGULAR,2013-05-04,155,2,4355,2177,2177,3,3,23
17871,AW00028870,Brian Watson,43,REGULAR,2013-05-06,155,2,4334,2167,2167,4,4,23
17872,AW00028871,Jasmine West,48,REGULAR,2013-04-30,156,2,4414,2207,2207,5,5,22
17873,AW00028872,Kelli He,44,NEW,2013-03-11,157,1,60,60,60,2,2,0
17874,AW00028873,Roger Deng,68,NEW,2014-01-21,147,1,40,40,40,2,2,0
17875,AW00028874,Alexa Brooks,67,NEW,2013-05-22,155,1,5,5,5,1,1,0
17876,AW00028875,Denise Smith,64,NEW,2013-12-12,148,1,40,40,40,2,2,0
17877,AW00028876,Austin Garcia,63,NEW,2013-06-12,154,1,2476,2476,2476,2,2,0
17878,AW00028877,Joe Vance,63,NEW,2013-02-28,158,1,13,13,13,2,2,0
17879,AW00028878,Alvin Guo,64,NEW,2013-10-21,150,1,6,6,6,2,2,0
17880,AW00028879,Edwin Xie,63,NEW,2013-07-13,153,1,103,103,103,4,4,0
17881,AW00028880,Felicia Moyer,63,NEW,2013-04-08,156,1,638,638,638,4,4,0
17882,AW00028881,Allen Kapoor,65,NEW,2013-06-13,154,1,40,40,40,2,2,0
17883,AW00028882,Tasha Shen,64,NEW,2013-05-12,155,1,7,7,7,2,2,0
17884,AW00028883,Eddie Romero,64,NEW,2013-10-13,150,1,39,39,39,2,2,0
17885,AW00028884,Sheila Suarez,59,NEW,2013-12-18,148,1,12,12,12,2,2,0
17886,AW00028885,Kelvin Raji,54,REGULAR,2013-12-01,148,2,4470,2235,2235,4,3,17
17887,AW00028886,Franklin Jai,65,NEW,2013-12-03,148,1,49,49,49,3,3,0
17888,AW00028887,Casey Serrano,66,NEW,2013-08-29,152,1,40,40,40,2,2,0
17889,AW00028888,Casey Lal,77,NEW,2013-12-18,148,1,40,40,40,2,2,0
17890,AW00028889,Alison Beck,70,NEW,2013-08-15,152,1,13,13,13,2,2,0
17891,AW00028890,Jaclyn Ma,76,NEW,2013-07-06,153,1,110,110,110,3,3,0
17892,AW00028891,Jasmine Smith,75,NEW,2013-08-21,152,1,39,39,39,2,2,0
17893,AW00028892,Marissa Bryant,76,NEW,2013-08-14,152,1,21,21,21,1,1,0
17894,AW00028893,Jessie Gutierrez,75,NEW,2013-05-05,155,1,15,15,15,3,3,0
17895,AW00028894,Maurice Xu,74,NEW,2013-11-25,149,1,60,60,60,2,2,0
17896,AW00028895,Mitchell Luo,75,NEW,2014-01-19,147,1,14,14,14,2,2,0
17897,AW00028896,Edward Davis,67,NEW,2013-03-19,157,1,21,21,21,1,1,0
